index,Unnamed: 0,State,Month,Year,countyBirths,stateBirths,County
273776,273777,48,3,2009,5883.0,32869,48201.0
273777,273778,48,3,2009,1396.0,32869,48215.0
273778,273779,48,3,2009,297.0,32869,48245.0
273779,273780,48,3,2009,195.0,32869,48251.0
273780,273781,48,3,2009,358.0,32869,48303.0
273781,273782,48,3,2009,257.0,32869,48309.0
273782,273783,48,3,2009,195.0,32869,48329.0
273783,273784,48,3,2009,509.0,32869,48339.0
273784,273785,48,3,2009,408.0,32869,48355.0
273785,273786,48,3,2009,185.0,32869,48375.0
273786,273787,48,3,2009,131.0,32869,48381.0
273787,273788,48,3,2009,242.0,32869,48423.0
273788,273789,48,3,2009,2458.0,32869,48439.0
273789,273790,48,3,2009,180.0,32869,48441.0
273790,273791,48,3,2009,115.0,32869,48451.0
273791,273792,48,3,2009,1370.0,32869,48453.0
273792,273793,48,3,2009,452.0,32869,48479.0
273793,273794,48,3,2009,157.0,32869,48485.0
273794,273795,48,3,2009,510.0,32869,48491.0
273795,273796,48,3,2009,5710.0,32869,48999.0
273796,273797,49,3,2009,535.0,4604,49011.0
273797,273798,49,3,2009,1626.0,4604,49035.0
273798,273799,49,3,2009,1072.0,4604,49049.0
273799,273800,49,3,2009,351.0,4604,49057.0
273800,273801,49,3,2009,1020.0,4604,49999.0
273801,273802,50,3,2009,137.0,501,50007.0
273802,273803,50,3,2009,364.0,501,50999.0
273803,273804,51,3,2009,251.0,8708,51013.0
273804,273805,51,3,2009,292.0,8708,51041.0
273805,273806,51,3,2009,1165.0,8708,51059.0
273806,273807,51,3,2009,321.0,8708,51087.0
273807,273808,51,3,2009,429.0,8708,51107.0
273808,273809,51,3,2009,587.0,8708,51153.0
273809,273810,51,3,2009,223.0,8708,51510.0
273810,273811,51,3,2009,223.0,8708,51550.0
273811,273812,51,3,2009,163.0,8708,51650.0
273812,273813,51,3,2009,276.0,8708,51700.0
273813,273814,51,3,2009,364.0,8708,51710.0
273814,273815,51,3,2009,138.0,8708,51740.0
273815,273816,51,3,2009,264.0,8708,51760.0
273816,273817,51,3,2009,507.0,8708,51810.0
273817,273818,51,3,2009,3505.0,8708,51999.0
273818,273819,53,3,2009,211.0,7759,53005.0
273819,273820,53,3,2009,486.0,7759,53011.0
273820,273821,53,3,2009,2175.0,7759,53033.0
273821,273822,53,3,2009,268.0,7759,53035.0
273822,273823,53,3,2009,1055.0,7759,53053.0
273823,273824,53,3,2009,131.0,7759,53057.0
273824,273825,53,3,2009,718.0,7759,53061.0
273825,273826,53,3,2009,535.0,7759,53063.0
273826,273827,53,3,2009,302.0,7759,53067.0
273827,273828,53,3,2009,203.0,7759,53073.0
273828,273829,53,3,2009,395.0,7759,53077.0
273829,273830,53,3,2009,1280.0,7759,53999.0
273830,273831,54,3,2009,203.0,1799,54039.0
273831,273832,54,3,2009,1596.0,1799,54999.0
273832,273833,55,3,2009,301.0,6179,55009.0
273833,273834,55,3,2009,555.0,6179,55025.0
273834,273835,55,3,2009,195.0,6179,55059.0
273835,273836,55,3,2009,116.0,6179,55063.0
273836,273837,55,3,2009,159.0,6179,55073.0
273837,273838,55,3,2009,1332.0,6179,55079.0
273838,273839,55,3,2009,208.0,6179,55087.0
273839,273840,55,3,2009,229.0,6179,55101.0
273840,273841,55,3,2009,172.0,6179,55105.0
273841,273842,55,3,2009,117.0,6179,55117.0
273842,273843,55,3,2009,144.0,6179,55131.0
273843,273844,55,3,2009,344.0,6179,55133.0
273844,273845,55,3,2009,167.0,6179,55139.0
273845,273846,55,3,2009,2140.0,6179,55999.0
273846,273847,56,3,2009,661.0,661,56999.0
273847,273848,1,4,2009,171.0,5051,1003.0
273848,273849,1,4,2009,125.0,5051,1015.0
273849,273850,1,4,2009,89.0,5051,1055.0
273850,273851,1,4,2009,840.0,5051,1073.0
273851,273852,1,4,2009,130.0,5051,1081.0
273852,273853,1,4,2009,333.0,5051,1089.0
273853,273854,1,4,2009,437.0,5051,1097.0
273854,273855,1,4,2009,267.0,5051,1101.0
273855,273856,1,4,2009,123.0,5051,1103.0
273856,273857,1,4,2009,231.0,5051,1117.0
273857,273858,1,4,2009,195.0,5051,1125.0
273858,273859,1,4,2009,2110.0,5051,1999.0
273859,273860,2,4,2009,394.0,931,2020.0
273860,273861,2,4,2009,537.0,931,2999.0
273861,273862,4,4,2009,177.0,7378,4003.0
273862,273863,4,4,2009,164.0,7378,4005.0
273863,273864,4,4,2009,4483.0,7378,4013.0
273864,273865,4,4,2009,182.0,7378,4015.0
273865,273866,4,4,2009,1060.0,7378,4019.0
273866,273867,4,4,2009,388.0,7378,4021.0
273867,273868,4,4,2009,188.0,7378,4025.0
273868,273869,4,4,2009,244.0,7378,4027.0
273869,273870,4,4,2009,492.0,7378,4999.0
273870,273871,5,4,2009,280.0,3197,5007.0
273871,273872,5,4,2009,463.0,3197,5119.0
273872,273873,5,4,2009,157.0,3197,5131.0
273873,273874,5,4,2009,258.0,3197,5143.0
273874,273875,5,4,2009,2039.0,3197,5999.0
273875,273876,6,4,2009,1659.0,42396,6001.0
273876,273877,6,4,2009,181.0,42396,6007.0
273877,273878,6,4,2009,1004.0,42396,6013.0
273878,273879,6,4,2009,149.0,42396,6017.0
273879,273880,6,4,2009,1268.0,42396,6019.0
273880,273881,6,4,2009,138.0,42396,6023.0
273881,273882,6,4,2009,227.0,42396,6025.0
273882,273883,6,4,2009,1189.0,42396,6029.0
273883,273884,6,4,2009,192.0,42396,6031.0
273884,273885,6,4,2009,11257.0,42396,6037.0
273885,273886,6,4,2009,191.0,42396,6039.0
273886,273887,6,4,2009,201.0,42396,6041.0
273887,273888,6,4,2009,387.0,42396,6047.0
273888,273889,6,4,2009,614.0,42396,6053.0
273889,273890,6,4,2009,136.0,42396,6055.0
273890,273891,6,4,2009,3284.0,42396,6059.0
273891,273892,6,4,2009,317.0,42396,6061.0
273892,273893,6,4,2009,2511.0,42396,6065.0
273893,273894,6,4,2009,1618.0,42396,6067.0
273894,273895,6,4,2009,2502.0,42396,6071.0
273895,273896,6,4,2009,3564.0,42396,6073.0
273896,273897,6,4,2009,655.0,42396,6075.0
273897,273898,6,4,2009,863.0,42396,6077.0
273898,273899,6,4,2009,222.0,42396,6079.0
273899,273900,6,4,2009,747.0,42396,6081.0
273900,273901,6,4,2009,488.0,42396,6083.0
273901,273902,6,4,2009,2109.0,42396,6085.0
273902,273903,6,4,2009,254.0,42396,6087.0
273903,273904,6,4,2009,174.0,42396,6089.0
273904,273905,6,4,2009,466.0,42396,6095.0
273905,273906,6,4,2009,446.0,42396,6097.0
273906,273907,6,4,2009,674.0,42396,6099.0
273907,273908,6,4,2009,615.0,42396,6107.0
273908,273909,6,4,2009,997.0,42396,6111.0
273909,273910,6,4,2009,218.0,42396,6113.0
273910,273911,6,4,2009,879.0,42396,6999.0
273911,273912,8,4,2009,591.0,5746,8001.0
273912,273913,8,4,2009,647.0,5746,8005.0
273913,273914,8,4,2009,294.0,5746,8013.0
273914,273915,8,4,2009,882.0,5746,8031.0
273915,273916,8,4,2009,335.0,5746,8035.0
273916,273917,8,4,2009,691.0,5746,8041.0
273917,273918,8,4,2009,515.0,5746,8059.0
273918,273919,8,4,2009,311.0,5746,8069.0
273919,273920,8,4,2009,185.0,5746,8077.0
273920,273921,8,4,2009,170.0,5746,8101.0
273921,273922,8,4,2009,324.0,5746,8123.0
273922,273923,8,4,2009,801.0,5746,8999.0
273923,273924,9,4,2009,898.0,3258,9001.0
273924,273925,9,4,2009,845.0,3258,9003.0
273925,273926,9,4,2009,126.0,3258,9005.0
273926,273927,9,4,2009,128.0,3258,9007.0
273927,273928,9,4,2009,792.0,3258,9009.0
273928,273929,9,4,2009,261.0,3258,9011.0
273929,273930,9,4,2009,109.0,3258,9013.0
273930,273931,9,4,2009,99.0,3258,9015.0
273931,273932,10,4,2009,184.0,945,10001.0
273932,273933,10,4,2009,556.0,945,10003.0
273933,273934,10,4,2009,205.0,945,10005.0
273934,273935,11,4,2009,721.0,721,11001.0
273935,273936,12,4,2009,230.0,17762,12001.0
273936,273937,12,4,2009,180.0,17762,12005.0
273937,273938,12,4,2009,425.0,17762,12009.0
273938,273939,12,4,2009,1682.0,17762,12011.0
273939,273940,12,4,2009,83.0,17762,12015.0
273940,273941,12,4,2009,72.0,17762,12017.0
273941,273942,12,4,2009,179.0,17762,12019.0
273942,273943,12,4,2009,300.0,17762,12021.0
273943,273944,12,4,2009,1029.0,17762,12031.0
273944,273945,12,4,2009,337.0,17762,12033.0
273945,273946,12,4,2009,135.0,17762,12053.0
273946,273947,12,4,2009,1338.0,17762,12057.0
273947,273948,12,4,2009,110.0,17762,12061.0
273948,273949,12,4,2009,271.0,17762,12069.0
273949,273950,12,4,2009,519.0,17762,12071.0
273950,273951,12,4,2009,247.0,17762,12073.0
273951,273952,12,4,2009,292.0,17762,12081.0
273952,273953,12,4,2009,277.0,17762,12083.0
273953,273954,12,4,2009,104.0,17762,12085.0
273954,273955,12,4,2009,2532.0,17762,12086.0
273955,273956,12,4,2009,198.0,17762,12091.0
273956,273957,12,4,2009,1286.0,17762,12095.0
273957,273958,12,4,2009,322.0,17762,12097.0
273958,273959,12,4,2009,1081.0,17762,12099.0
273959,273960,12,4,2009,391.0,17762,12101.0
273960,273961,12,4,2009,696.0,17762,12103.0
273961,273962,12,4,2009,636.0,17762,12105.0
273962,273963,12,4,2009,159.0,17762,12109.0
273963,273964,12,4,2009,237.0,17762,12111.0
273964,273965,12,4,2009,151.0,17762,12113.0
273965,273966,12,4,2009,245.0,17762,12115.0
273966,273967,12,4,2009,373.0,17762,12117.0
273967,273968,12,4,2009,435.0,17762,12127.0
273968,273969,12,4,2009,1210.0,17762,12999.0
273969,273970,13,4,2009,206.0,11586,13021.0
273970,273971,13,4,2009,352.0,11586,13051.0
273971,273972,13,4,2009,280.0,11586,13057.0
273972,273973,13,4,2009,129.0,11586,13059.0
273973,273974,13,4,2009,325.0,11586,13063.0
273974,273975,13,4,2009,847.0,11586,13067.0
273975,273976,13,4,2009,927.0,11586,13089.0
273976,273977,13,4,2009,1176.0,11586,13121.0
273977,273978,13,4,2009,1054.0,11586,13135.0
273978,273979,13,4,2009,246.0,11586,13139.0
273979,273980,13,4,2009,220.0,11586,13151.0
273980,273981,13,4,2009,143.0,11586,13153.0
273981,273982,13,4,2009,289.0,11586,13215.0
273982,273983,13,4,2009,247.0,11586,13245.0
273983,273984,13,4,2009,5145.0,11586,13999.0
273984,273985,15,4,2009,223.0,1572,15001.0
273985,273986,15,4,2009,1071.0,1572,15003.0
273986,273987,15,4,2009,210.0,1572,15009.0
273987,273988,15,4,2009,68.0,1572,15999.0
273988,273989,16,4,2009,451.0,2119,16001.0
273989,273990,16,4,2009,294.0,2119,16027.0
273990,273991,16,4,2009,159.0,2119,16055.0
273991,273992,16,4,2009,1215.0,2119,16999.0
273992,273993,17,4,2009,211.0,14302,17019.0
273993,273994,17,4,2009,6297.0,14302,17031.0
273994,273995,17,4,2009,960.0,14302,17043.0
273995,273996,17,4,2009,654.0,14302,17089.0
273996,273997,17,4,2009,140.0,14302,17091.0
273997,273998,17,4,2009,734.0,14302,17097.0
273998,273999,17,4,2009,111.0,14302,17099.0
273999,274000,17,4,2009,341.0,14302,17111.0
274000,274001,17,4,2009,205.0,14302,17113.0
274001,274002,17,4,2009,111.0,14302,17115.0
274002,274003,17,4,2009,278.0,14302,17119.0
274003,274004,17,4,2009,239.0,14302,17143.0
274004,274005,17,4,2009,171.0,14302,17161.0
274005,274006,17,4,2009,288.0,14302,17163.0
274006,274007,17,4,2009,186.0,14302,17167.0
274007,274008,17,4,2009,148.0,14302,17179.0
274008,274009,17,4,2009,708.0,14302,17197.0
274009,274010,17,4,2009,334.0,14302,17201.0
274010,274011,17,4,2009,2186.0,14302,17999.0
274011,274012,18,4,2009,415.0,7123,18003.0
274012,274013,18,4,2009,109.0,7123,18035.0
274013,274014,18,4,2009,273.0,7123,18039.0
274014,274015,18,4,2009,348.0,7123,18057.0
274015,274016,18,4,2009,157.0,7123,18063.0
274016,274017,18,4,2009,139.0,7123,18081.0
274017,274018,18,4,2009,583.0,7123,18089.0
274018,274019,18,4,2009,108.0,7123,18091.0
274019,274020,18,4,2009,124.0,7123,18095.0
274020,274021,18,4,2009,1308.0,7123,18097.0
274021,274022,18,4,2009,103.0,7123,18105.0
274022,274023,18,4,2009,124.0,7123,18127.0
274023,274024,18,4,2009,278.0,7123,18141.0
274024,274025,18,4,2009,199.0,7123,18157.0
274025,274026,18,4,2009,180.0,7123,18163.0
274026,274027,18,4,2009,86.0,7123,18167.0
274027,274028,18,4,2009,2589.0,7123,18999.0
274028,274029,19,4,2009,144.0,3309,19013.0
274029,274030,19,4,2009,142.0,3309,19103.0
274030,274031,19,4,2009,227.0,3309,19113.0
274031,274032,19,4,2009,561.0,3309,19153.0
274032,274033,19,4,2009,181.0,3309,19163.0
274033,274034,19,4,2009,130.0,3309,19193.0
274034,274035,19,4,2009,1924.0,3309,19999.0
274035,274036,20,4,2009,657.0,3395,20091.0
274036,274037,20,4,2009,626.0,3395,20173.0
274037,274038,20,4,2009,194.0,3395,20177.0
274038,274039,20,4,2009,242.0,3395,20209.0
274039,274040,20,4,2009,1676.0,3395,20999.0
274040,274041,21,4,2009,325.0,4795,21067.0
274041,274042,21,4,2009,935.0,4795,21111.0
274042,274043,21,4,2009,188.0,4795,21117.0
274043,274044,21,4,2009,3347.0,4795,21999.0
274044,274045,22,4,2009,317.0,5062,22017.0
274045,274046,22,4,2009,217.0,5062,22019.0
274046,274047,22,4,2009,510.0,5062,22033.0
274047,274048,22,4,2009,460.0,5062,22051.0
274048,274049,22,4,2009,263.0,5062,22055.0
274049,274050,22,4,2009,358.0,5062,22071.0
274050,274051,22,4,2009,186.0,5062,22073.0
274051,274052,22,4,2009,151.0,5062,22079.0
274052,274053,22,4,2009,213.0,5062,22103.0
274053,274054,22,4,2009,140.0,5062,22105.0
274054,274055,22,4,2009,142.0,5062,22109.0
274055,274056,22,4,2009,2105.0,5062,22999.0
274056,274057,23,4,2009,91.0,1157,23001.0
274057,274058,23,4,2009,242.0,1157,23005.0
274058,274059,23,4,2009,97.0,1157,23011.0
274059,274060,23,4,2009,155.0,1157,23019.0
274060,274061,23,4,2009,168.0,1157,23031.0
274061,274062,23,4,2009,404.0,1157,23999.0
274062,274063,24,4,2009,579.0,6073,24003.0
274063,274064,24,4,2009,824.0,6073,24005.0
274064,274065,24,4,2009,149.0,6073,24013.0
274065,274066,24,4,2009,163.0,6073,24017.0
274066,274067,24,4,2009,206.0,6073,24021.0
274067,274068,24,4,2009,220.0,6073,24025.0
274068,274069,24,4,2009,264.0,6073,24027.0
274069,274070,24,4,2009,1105.0,6073,24031.0
274070,274071,24,4,2009,935.0,6073,24033.0
274071,274072,24,4,2009,130.0,6073,24043.0
274072,274073,24,4,2009,799.0,6073,24510.0
274073,274074,24,4,2009,699.0,6073,24999.0
274074,274075,25,4,2009,133.0,6261,25001.0
274075,274076,25,4,2009,87.0,6261,25003.0
274076,274077,25,4,2009,485.0,6261,25005.0
274077,274078,25,4,2009,731.0,6261,25009.0
274078,274079,25,4,2009,471.0,6261,25013.0
274079,274080,25,4,2009,91.0,6261,25015.0
274080,274081,25,4,2009,1520.0,6261,25017.0
274081,274082,25,4,2009,608.0,6261,25021.0
274082,274083,25,4,2009,438.0,6261,25023.0
274083,274084,25,4,2009,796.0,6261,25025.0
274084,274085,25,4,2009,824.0,6261,25027.0
274085,274086,25,4,2009,77.0,6261,25999.0
274086,274087,26,4,2009,130.0,9702,26005.0
274087,274088,26,4,2009,86.0,9702,26017.0
274088,274089,26,4,2009,159.0,9702,26021.0
274089,274090,26,4,2009,118.0,9702,26025.0
274090,274091,26,4,2009,92.0,9702,26045.0
274091,274092,26,4,2009,470.0,9702,26049.0
274092,274093,26,4,2009,273.0,9702,26065.0
274093,274094,26,4,2009,157.0,9702,26075.0
274094,274095,26,4,2009,273.0,9702,26077.0
274095,274096,26,4,2009,725.0,9702,26081.0
274096,274097,26,4,2009,135.0,9702,26093.0
274097,274098,26,4,2009,765.0,9702,26099.0
274098,274099,26,4,2009,147.0,9702,26115.0
274099,274100,26,4,2009,192.0,9702,26121.0
274100,274101,26,4,2009,1166.0,9702,26125.0
274101,274102,26,4,2009,277.0,9702,26139.0
274102,274103,26,4,2009,182.0,9702,26145.0
274103,274104,26,4,2009,169.0,9702,26147.0
274104,274105,26,4,2009,295.0,9702,26161.0
274105,274106,26,4,2009,1952.0,9702,26163.0
274106,274107,26,4,2009,1939.0,9702,26999.0
274107,274108,27,4,2009,351.0,5792,27003.0
274108,274109,27,4,2009,467.0,5792,27037.0
274109,274110,27,4,2009,1377.0,5792,27053.0
274110,274111,27,4,2009,185.0,5792,27109.0
274111,274112,27,4,2009,621.0,5792,27123.0
274112,274113,27,4,2009,165.0,5792,27137.0
274113,274114,27,4,2009,157.0,5792,27145.0
274114,274115,27,4,2009,234.0,5792,27163.0
274115,274116,27,4,2009,2235.0,5792,27999.0
274116,274117,28,4,2009,166.0,3310,28033.0
274117,274118,28,4,2009,223.0,3310,28047.0
274118,274119,28,4,2009,298.0,3310,28049.0
274119,274120,28,4,2009,148.0,3310,28059.0
274120,274121,28,4,2009,159.0,3310,28121.0
274121,274122,28,4,2009,2316.0,3310,28999.0
274122,274123,29,4,2009,179.0,6472,29019.0
274123,274124,29,4,2009,260.0,6472,29047.0
274124,274125,29,4,2009,274.0,6472,29077.0
274125,274126,29,4,2009,881.0,6472,29095.0
274126,274127,29,4,2009,147.0,6472,29097.0
274127,274128,29,4,2009,250.0,6472,29099.0
274128,274129,29,4,2009,366.0,6472,29183.0
274129,274130,29,4,2009,976.0,6472,29189.0
274130,274131,29,4,2009,419.0,6472,29510.0
274131,274132,29,4,2009,2720.0,6472,29999.0
274132,274133,30,4,2009,156.0,1027,30111.0
274133,274134,30,4,2009,871.0,1027,30999.0
274134,274135,31,4,2009,702.0,2158,31055.0
274135,274136,31,4,2009,315.0,2158,31109.0
274136,274137,31,4,2009,221.0,2158,31153.0
274137,274138,31,4,2009,920.0,2158,31999.0
274138,274139,32,4,2009,2246.0,3026,32003.0
274139,274140,32,4,2009,467.0,3026,32031.0
274140,274141,32,4,2009,313.0,3026,32999.0
274141,274142,33,4,2009,398.0,1118,33011.0
274142,274143,33,4,2009,134.0,1118,33013.0
274143,274144,33,4,2009,212.0,1118,33015.0
274144,274145,33,4,2009,103.0,1118,33017.0
274145,274146,33,4,2009,271.0,1118,33999.0
274146,274147,34,4,2009,305.0,9037,34001.0
274147,274148,34,4,2009,819.0,9037,34003.0
274148,274149,34,4,2009,413.0,9037,34005.0
274149,274150,34,4,2009,549.0,9037,34007.0
274150,274151,34,4,2009,79.0,9037,34009.0
274151,274152,34,4,2009,182.0,9037,34011.0
274152,274153,34,4,2009,910.0,9037,34013.0
274153,274154,34,4,2009,246.0,9037,34015.0
274154,274155,34,4,2009,776.0,9037,34017.0
274155,274156,34,4,2009,83.0,9037,34019.0
274156,274157,34,4,2009,386.0,9037,34021.0
274157,274158,34,4,2009,793.0,9037,34023.0
274158,274159,34,4,2009,542.0,9037,34025.0
274159,274160,34,4,2009,436.0,9037,34027.0
274160,274161,34,4,2009,694.0,9037,34029.0
274161,274162,34,4,2009,591.0,9037,34031.0
274162,274163,34,4,2009,360.0,9037,34035.0
274163,274164,34,4,2009,120.0,9037,34037.0
274164,274165,34,4,2009,594.0,9037,34039.0
274165,274166,34,4,2009,95.0,9037,34041.0
274166,274167,34,4,2009,64.0,9037,34999.0
274167,274168,35,4,2009,755.0,2324,35001.0
274168,274169,35,4,2009,244.0,2324,35013.0
274169,274170,35,4,2009,175.0,2324,35045.0
274170,274171,35,4,2009,118.0,2324,35049.0
274171,274172,35,4,2009,1032.0,2324,35999.0
274172,274173,36,4,2009,253.0,20506,36001.0
274173,274174,36,4,2009,1874.0,20506,36005.0
274174,274175,36,4,2009,166.0,20506,36007.0
274175,274176,36,4,2009,130.0,20506,36013.0
274176,274177,36,4,2009,223.0,20506,36027.0
274177,274178,36,4,2009,837.0,20506,36029.0
274178,274179,36,4,2009,156.0,20506,36045.0
274179,274180,36,4,2009,3389.0,20506,36047.0
274180,274181,36,4,2009,777.0,20506,36055.0
274181,274182,36,4,2009,1306.0,20506,36059.0
274182,274183,36,4,2009,1634.0,20506,36061.0
274183,274184,36,4,2009,194.0,20506,36063.0
274184,274185,36,4,2009,216.0,20506,36065.0
274185,274186,36,4,2009,475.0,20506,36067.0
274186,274187,36,4,2009,101.0,20506,36069.0
274187,274188,36,4,2009,397.0,20506,36071.0
274188,274189,36,4,2009,116.0,20506,36075.0
274189,274190,36,4,2009,2523.0,20506,36081.0
274190,274191,36,4,2009,150.0,20506,36083.0
274191,274192,36,4,2009,487.0,20506,36085.0
274192,274193,36,4,2009,409.0,20506,36087.0
274193,274194,36,4,2009,105.0,20506,36089.0
274194,274195,36,4,2009,194.0,20506,36091.0
274195,274196,36,4,2009,172.0,20506,36093.0
274196,274197,36,4,2009,1401.0,20506,36103.0
274197,274198,36,4,2009,122.0,20506,36111.0
274198,274199,36,4,2009,903.0,20506,36119.0
274199,274200,36,4,2009,1796.0,20506,36999.0
274200,274201,37,4,2009,171.0,10337,37001.0
274201,274202,37,4,2009,202.0,10337,37021.0
274202,274203,37,4,2009,192.0,10337,37025.0
274203,274204,37,4,2009,161.0,10337,37035.0
274204,274205,37,4,2009,488.0,10337,37051.0
274205,274206,37,4,2009,142.0,10337,37057.0
274206,274207,37,4,2009,324.0,10337,37063.0
274207,274208,37,4,2009,404.0,10337,37067.0
274208,274209,37,4,2009,233.0,10337,37071.0
274209,274210,37,4,2009,544.0,10337,37081.0
274210,274211,37,4,2009,167.0,10337,37097.0
274211,274212,37,4,2009,210.0,10337,37101.0
274212,274213,37,4,2009,1235.0,10337,37119.0
274213,274214,37,4,2009,187.0,10337,37129.0
274214,274215,37,4,2009,303.0,10337,37133.0
274215,274216,37,4,2009,90.0,10337,37135.0
274216,274217,37,4,2009,188.0,10337,37147.0
274217,274218,37,4,2009,144.0,10337,37151.0
274218,274219,37,4,2009,178.0,10337,37155.0
274219,274220,37,4,2009,140.0,10337,37159.0
274220,274221,37,4,2009,192.0,10337,37179.0
274221,274222,37,4,2009,1045.0,10337,37183.0
274222,274223,37,4,2009,120.0,10337,37191.0
274223,274224,37,4,2009,3277.0,10337,37999.0
274224,274225,38,4,2009,201.0,771,38017.0
274225,274226,38,4,2009,570.0,771,38999.0
274226,274227,39,4,2009,111.0,12131,39003.0
274227,274228,39,4,2009,113.0,12131,39007.0
274228,274229,39,4,2009,390.0,12131,39017.0
274229,274230,39,4,2009,153.0,12131,39023.0
274230,274231,39,4,2009,224.0,12131,39025.0
274231,274232,39,4,2009,87.0,12131,39029.0
274232,274233,39,4,2009,1295.0,12131,39035.0
274233,274234,39,4,2009,176.0,12131,39041.0
274234,274235,39,4,2009,135.0,12131,39045.0
274235,274236,39,4,2009,1554.0,12131,39049.0
274236,274237,39,4,2009,151.0,12131,39057.0
274237,274238,39,4,2009,931.0,12131,39061.0
274238,274239,39,4,2009,202.0,12131,39085.0
274239,274240,39,4,2009,162.0,12131,39089.0
274240,274241,39,4,2009,273.0,12131,39093.0
274241,274242,39,4,2009,485.0,12131,39095.0
274242,274243,39,4,2009,239.0,12131,39099.0
274243,274244,39,4,2009,143.0,12131,39103.0
274244,274245,39,4,2009,602.0,12131,39113.0
274245,274246,39,4,2009,129.0,12131,39133.0
274246,274247,39,4,2009,135.0,12131,39139.0
274247,274248,39,4,2009,367.0,12131,39151.0
274248,274249,39,4,2009,507.0,12131,39153.0
274249,274250,39,4,2009,218.0,12131,39155.0
274250,274251,39,4,2009,233.0,12131,39165.0
274251,274252,39,4,2009,127.0,12131,39169.0
274252,274253,39,4,2009,110.0,12131,39173.0
274253,274254,39,4,2009,2879.0,12131,39999.0
274254,274255,40,4,2009,235.0,4436,40027.0
274255,274256,40,4,2009,158.0,4436,40031.0
274256,274257,40,4,2009,984.0,4436,40109.0
274257,274258,40,4,2009,834.0,4436,40143.0
274258,274259,40,4,2009,2225.0,4436,40999.0
274259,274260,41,4,2009,345.0,3955,41005.0
274260,274261,41,4,2009,174.0,3955,41017.0
274261,274262,41,4,2009,87.0,3955,41019.0
274262,274263,41,4,2009,192.0,3955,41029.0
274263,274264,41,4,2009,318.0,3955,41039.0
274264,274265,41,4,2009,111.0,3955,41043.0
274265,274266,41,4,2009,393.0,3955,41047.0
274266,274267,41,4,2009,805.0,3955,41051.0
274267,274268,41,4,2009,620.0,3955,41067.0
274268,274269,41,4,2009,910.0,3955,41999.0
274269,274270,42,4,2009,1078.0,11996,42003.0
274270,274271,42,4,2009,164.0,11996,42007.0
274271,274272,42,4,2009,385.0,11996,42011.0
274272,274273,42,4,2009,131.0,11996,42013.0
274273,274274,42,4,2009,519.0,11996,42017.0
274274,274275,42,4,2009,152.0,11996,42019.0
274275,274276,42,4,2009,100.0,11996,42021.0
274276,274277,42,4,2009,112.0,11996,42027.0
274277,274278,42,4,2009,448.0,11996,42029.0
274278,274279,42,4,2009,194.0,11996,42041.0
274279,274280,42,4,2009,285.0,11996,42043.0
274280,274281,42,4,2009,621.0,11996,42045.0
274281,274282,42,4,2009,258.0,11996,42049.0
274282,274283,42,4,2009,124.0,11996,42051.0
274283,274284,42,4,2009,161.0,11996,42055.0
274284,274285,42,4,2009,184.0,11996,42069.0
274285,274286,42,4,2009,544.0,11996,42071.0
274286,274287,42,4,2009,140.0,11996,42075.0
274287,274288,42,4,2009,367.0,11996,42077.0
274288,274289,42,4,2009,260.0,11996,42079.0
274289,274290,42,4,2009,92.0,11996,42081.0
274290,274291,42,4,2009,89.0,11996,42085.0
274291,274292,42,4,2009,114.0,11996,42089.0
274292,274293,42,4,2009,811.0,11996,42091.0
274293,274294,42,4,2009,251.0,11996,42095.0
274294,274295,42,4,2009,1852.0,11996,42101.0
274295,274296,42,4,2009,129.0,11996,42107.0
274296,274297,42,4,2009,178.0,11996,42125.0
274297,274298,42,4,2009,273.0,11996,42129.0
274298,274299,42,4,2009,426.0,11996,42133.0
274299,274300,42,4,2009,1554.0,11996,42999.0
274300,274301,44,4,2009,130.0,936,44003.0
274301,274302,44,4,2009,617.0,936,44007.0
274302,274303,44,4,2009,86.0,936,44009.0
274303,274304,44,4,2009,103.0,936,44999.0
274304,274305,45,4,2009,90.0,4974,45003.0
274305,274306,45,4,2009,188.0,4974,45007.0
274306,274307,45,4,2009,168.0,4974,45013.0
274307,274308,45,4,2009,216.0,4974,45015.0
274308,274309,45,4,2009,396.0,4974,45019.0
274309,274310,45,4,2009,152.0,4974,45041.0
274310,274311,45,4,2009,612.0,4974,45045.0
274311,274312,45,4,2009,259.0,4974,45051.0
274312,274313,45,4,2009,290.0,4974,45063.0
274313,274314,45,4,2009,106.0,4974,45077.0
274314,274315,45,4,2009,399.0,4974,45079.0
274315,274316,45,4,2009,342.0,4974,45083.0
274316,274317,45,4,2009,132.0,4974,45085.0
274317,274318,45,4,2009,255.0,4974,45091.0
274318,274319,45,4,2009,1369.0,4974,45999.0
274319,274320,46,4,2009,230.0,1046,46099.0
274320,274321,46,4,2009,816.0,1046,46999.0
274321,274322,47,4,2009,115.0,6641,47009.0
274322,274323,47,4,2009,732.0,6641,47037.0
274323,274324,47,4,2009,352.0,6641,47065.0
274324,274325,47,4,2009,436.0,6641,47093.0
274325,274326,47,4,2009,237.0,6641,47125.0
274326,274327,47,4,2009,300.0,6641,47149.0
274327,274328,47,4,2009,1210.0,6641,47157.0
274328,274329,47,4,2009,148.0,6641,47163.0
274329,274330,47,4,2009,167.0,6641,47165.0
274330,274331,47,4,2009,124.0,6641,47179.0
274331,274332,47,4,2009,173.0,6641,47187.0
